,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,groupe
4198,4198,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,975000,30000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5.0,1
4199,4199,Ford Aspire Trend Plus,2018,620000,15000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,120Nm@ 4250rpm,5.0,2
4200,4200,Nissan Kicks XL BSIV,2019,860000,14317,Petrol,Dealer,Manual,First Owner,14.23,1498,104.55,142Nm@ 4000rpm,5.0,2
4201,4201,Datsun GO T Option BSIV,2018,430000,5000,Petrol,Individual,Manual,Second Owner,20.63,1198,67.0,104Nm@ 4000rpm,5.0,2
4202,4202,Honda City i-VTEC CVT ZX,2019,1227000,5000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.6,145Nm@ 4600rpm,5.0,3
4203,4203,Honda City i VTEC V,2017,860000,28000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,145Nm@ 4600rpm,5.0,2
4204,4204,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,950000,40000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5.0,1
4205,4205,Ford Figo Diesel Titanium,2012,225000,87237,Diesel,Dealer,Manual,Second Owner,20.0,1399,68.05,160Nm@ 2000rpm,5.0,1
4206,4206,Chevrolet Captiva LT,2011,500000,99500,Diesel,Individual,Manual,Third Owner,11.5,1991,147.9,320Nm@ 2000rpm,7.0,1
4207,4207,Ford Figo 1.5D Trend MT,2017,500000,62960,Diesel,Dealer,Manual,First Owner,25.83,1498,99.0,215Nm@ 1750-3000rpm,5.0,1
4208,4208,MG Hector Smart DCT,2019,1700000,16500,Petrol,Dealer,Automatic,First Owner,13.96,1451,141.0,250Nm@ 1600-3600rpm,5.0,3
4209,4209,Maruti Ertiga VDI,2014,545000,110000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,200Nm@ 1750rpm,7.0,1
4210,4210,Maruti Swift VDI,2011,400000,72000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190Nm@ 2000rpm,5.0,1
4211,4211,Maruti Swift Dzire LDI,2018,650000,50000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5.0,1
4212,4212,Hyundai Verna 1.6 Xi ABS,2008,114999,55000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,"14.9@ 3,000(kgm@ rpm)",5.0,2
4213,4213,Maruti Baleno Sigma 1.3,2015,562000,60000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5.0,1
4214,4214,Tata Sumo SE,2002,96000,120000,Diesel,Individual,Manual,First Owner,14.07,2956,83.1,250Nm@ 1600-2000rpm,7.0,1
4215,4215,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4216,4216,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5.0,3
4217,4217,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4218,4218,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7.0,1
4219,4219,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400Nm,5.0,3
4220,4220,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213Nm@ 4500rpm,5.0,3
4221,4221,Maruti Wagon R LXI,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90Nm@ 3500rpm,5.0,2
4222,4222,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5.0,3
4223,4223,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110Nm@ 4800rpm,5.0,2
4224,4224,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7.0,3
4225,4225,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4226,4226,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132Nm@ 3000rpm,5.0,3
4227,4227,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4228,4228,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,1
4229,4229,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4230,4230,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4231,4231,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5.0,3
4232,4232,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153Nm@ 3800rpm,5.0,3
4233,4233,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350Nm@ 1500-2750rpm,5.0,3
4234,4234,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4235,4235,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5.0,3
4236,4236,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4237,4237,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7.0,1
4238,4238,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400Nm,5.0,3
4239,4239,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213Nm@ 4500rpm,5.0,3
4240,4240,Maruti Wagon R LXI,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90Nm@ 3500rpm,5.0,2
4241,4241,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5.0,3
4242,4242,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110Nm@ 4800rpm,5.0,2
4243,4243,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7.0,3
4244,4244,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4245,4245,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132Nm@ 3000rpm,5.0,3
4246,4246,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4247,4247,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,1
4248,4248,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4249,4249,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4250,4250,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5.0,3
4251,4251,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153Nm@ 3800rpm,5.0,3
4252,4252,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350Nm@ 1500-2750rpm,5.0,3
4253,4253,Mitsubishi Lancer 2.0 LXd,1999,155000,100000,Diesel,Individual,Manual,Third Owner,14.8,1998,68.0,"12.5@ 3,000(kgm@ rpm)",5.0,1
4254,4254,Maruti Swift VDI BSIV,2009,210000,120000,Diesel,Individual,Manual,Fourth & Above Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,1
4255,4255,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4256,4256,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5.0,3
4257,4257,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4258,4258,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7.0,1
4259,4259,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400Nm,5.0,3
4260,4260,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213Nm@ 4500rpm,5.0,3
4261,4261,Maruti Wagon R LXI,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90Nm@ 3500rpm,5.0,2
4262,4262,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5.0,3
4263,4263,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110Nm@ 4800rpm,5.0,2
4264,4264,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7.0,3
4265,4265,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4266,4266,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132Nm@ 3000rpm,5.0,3
4267,4267,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4268,4268,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,1
4269,4269,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4270,4270,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4271,4271,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5.0,3
4272,4272,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153Nm@ 3800rpm,5.0,3
4273,4273,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350Nm@ 1500-2750rpm,5.0,3
4274,4274,Ford Fiesta 1.5 TDCi Titanium,2015,590000,80000,Diesel,Individual,Manual,First Owner,25.01,1498,89.75,204Nm@ 2000-2750rpm,5.0,1
4275,4275,Hyundai Xcent 1.1 CRDi S,2016,350000,120000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5.0,1
4276,4276,Maruti Ignis 1.2 Zeta BSIV,2017,484999,30000,Petrol,Individual,Manual,First Owner,20.89,1197,81.8,113Nm@ 4200rpm,5.0,2
4277,4277,Tata Indica Vista TDI LS,2015,240000,110000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,135.4Nm@ 2500rpm,5.0,1
4278,4278,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,500000,219000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,1
4279,4279,Maruti Alto 800 LXI,2017,300000,80000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5.0,2
4280,4280,Maruti Ciaz RS ZDi Plus SHVS,2016,750000,80000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,1
4281,4281,Maruti Swift Dzire VXI,2016,574000,35000,Petrol,Individual,Manual,Second Owner,20.85,1197,83.14,115Nm@ 4000rpm,5.0,2
4282,4282,Tata Indica Vista Quadrajet 90 VX,2013,200000,167000,Diesel,Individual,Manual,First Owner,22.3,1248,88.8,200Nm@ 1750-3000rpm,5.0,1
4283,4283,Hyundai Creta 1.6 CRDi SX Option,2016,1100000,94000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,1
4284,4284,Hyundai Santro Xing GL Plus,2012,350000,80000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5.0,2
4285,4285,Maruti 800 DX,1998,70000,100000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
4286,4286,Ford Ikon 1.3 Flair,2005,120000,90000,Petrol,Individual,Manual,Second Owner,13.8,1299,70.0,"10.7@ 2,500(kgm@ rpm)",5.0,2
4287,4287,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,700000,246000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.0,200Nm@ 1400-3400rpm,7.0,1
4288,4288,Maruti Baleno Sigma 1.2,2019,500000,10000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5.0,2
4289,4289,Tata Indigo CS LS (TDI) BS-III,2016,370000,90000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,135Nm@ 2500rpm,5.0,1
4290,4290,Tata Tigor 2017-2020 XZ Plus,2019,600000,5200,Petrol,Individual,Manual,First Owner,20.3,1199,83.81,114Nm@ 3500rpm,5.0,2
4291,4291,Maruti Zen LX - BS III,2006,100000,120000,Petrol,Individual,Manual,Second Owner,17.3,993,60.0,78Nm@ 4500rpm,5.0,2
4292,4292,Maruti Swift VDI,2013,409999,90000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,190Nm@ 2000rpm,5.0,1
4293,4293,Honda City i VTEC CVT SV,2016,750000,50000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.3,145Nm@ 4600rpm,5.0,2
4294,4294,Hyundai Grand i10 1.2 Kappa Asta,2017,600000,5000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,2
4295,4295,Mahindra KUV 100 G80 K8 Dual Tone,2018,550000,10500,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,115Nm@ 3500-3600rpm,6.0,2
4296,4296,Renault Duster 110PS Diesel RxZ,2018,950000,26000,Diesel,Individual,Manual,First Owner,19.6,1461,108.45,245Nm@ 1750rpm,5.0,1
4297,4297,Mahindra Scorpio VLX 2WD ABS AT BSIII,2014,645000,139000,Diesel,Individual,Automatic,First Owner,11.79,2179,120.0,290Nm@ 1800-2800rpm,8.0,1
4298,4298,Mahindra XUV500 W8 2WD,2014,750000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7.0,1
4299,4299,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2006,650000,40000,Petrol,Individual,Manual,First Owner,11.7,1796,178.0,"24.5@ 3,500-4,500(kgm@ rpm)",5.0,2
4300,4300,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,800000,25000,Petrol,Individual,Manual,First Owner,15.85,1499,110.4,140Nm@ 4400rpm,5.0,2
4301,4301,Toyota Corolla Altis 1.8 J,2010,350000,60000,Petrol,Individual,Manual,Second Owner,14.53,1798,138.0,173Nm@ 4000rpm,5.0,2
4302,4302,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,700000,25000,Petrol,Individual,Manual,First Owner,15.85,1499,110.4,140Nm@ 4400rpm,5.0,2
4303,4303,Maruti Swift Dzire ZXi,2011,335000,15000,Petrol,Individual,Manual,First Owner,17.5,1298,85.8,114Nm@ 4000rpm,5.0,2
4304,4304,Maruti Swift Dzire LDi,2012,270000,110000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,190Nm@ 2000rpm,5.0,1
4305,4305,Hyundai Santro GLS I - Euro II,2001,52000,70000,Petrol,Individual,Manual,Second Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,2
4306,4306,Maruti Swift Dzire ZDi,2010,320000,100000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,190Nm@ 2000rpm,5.0,1
4307,4307,Hyundai Santro Xing XS,2007,120000,120000,Petrol,Individual,Manual,First Owner,17.8,1086,63.0,"9.8@ 3,000(kgm@ rpm)",5.0,2
4308,4308,Audi A4 1.8 TFSI,2010,730000,55000,Petrol,Individual,Automatic,Second Owner,12.3,1781,163.2,"22.9@ 1,950-4,700(kgm@ rpm)",5.0,1
4309,4309,Maruti SX4 Vxi BSIII,2007,125000,120000,Petrol,Individual,Manual,Third Owner,15.0,1586,104.68,"145@ 4,100(kgm@ rpm)",5.0,2
4310,4310,Maruti Zen Estilo 1.1 LXI BSIII,2007,150000,35000,Petrol,Individual,Manual,First Owner,18.2,1061,64.0,84Nm@ 3500rpm,5.0,2
4311,4311,Maruti Alto 800 LXI,2018,310000,13000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5.0,2
4312,4312,Maruti Swift Dzire VDI,2015,625000,50000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190Nm@ 2000rpm,5.0,1
4313,4313,Hyundai i10 Magna,2012,267000,40000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5.0,2
4314,4314,Hyundai i20 Active 1.2 SX Dual Tone,2016,600000,25000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5.0,2
4315,4315,Maruti Eeco 7 Seater Standard BSIV,2011,180000,110000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,101Nm@ 3000rpm,7.0,2
4316,4316,Toyota Glanza G Smart Hybrid,2019,700000,5000,Petrol,Individual,Manual,First Owner,23.87,1197,88.5,113Nm@ 4400rpm,5.0,2
4317,4317,Maruti 800 AC,2013,121000,50000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
4318,4318,Hyundai Grand i10 Asta,2014,350000,80000,Petrol,Individual,Manual,Third Owner,18.9,1197,82.0,114Nm@ 4000rpm,5.0,2
4319,4319,Toyota Innova 2.5 G (Diesel) 8 Seater,2012,869999,225000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.0,200Nm@ 1400-3400rpm,8.0,1
4320,4320,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4321,4321,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5.0,3
4322,4322,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
4323,4323,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7.0,1
4324,4324,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400Nm,5.0,3
4325,4325,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213Nm@ 4500rpm,5.0,3
4326,4326,Maruti Wagon R LXI,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90Nm@ 3500rpm,5.0,2
4327,4327,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5.0,3
4328,4328,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110Nm@ 4800rpm,5.0,2
4329,4329,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7.0,3
4330,4330,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4331,4331,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132Nm@ 3000rpm,5.0,3
4332,4332,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
4333,4333,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,1
4334,4334,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4335,4335,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
4336,4336,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5.0,3
4337,4337,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153Nm@ 3800rpm,5.0,3
4338,4338,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350Nm@ 1500-2750rpm,5.0,3
4339,4339,Maruti Wagon R LX BSIII,2008,80000,100000,Petrol,Individual,Manual,Third Owner,17.3,1061,64.0,"8.6@ 3,500(kgm@ rpm)",5.0,2
4340,4340,Hyundai i10 Era 1.1,2008,120000,93331,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,2
4341,4341,Mahindra Scorpio M2DI,2012,370000,120000,Diesel,Individual,Manual,Second Owner,13.5,2179,115.0,277.5Nm@ 1700-2200rpm,5.0,1
4342,4342,Nissan Terrano XL 110 PS,2015,750000,70000,Diesel,Individual,Manual,First Owner,19.01,1461,108.5,248Nm@ 2250rpm,5.0,1
4343,4343,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,484999,100000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,180Nm@ 1440-1500rpm,9.0,1
4344,4344,Hyundai Accent CRDi,2006,120000,90000,Diesel,Individual,Manual,Second Owner,13.1,1493,82.0,187Nm@ 2500rpm,5.0,1
4345,4345,Honda City i VTEC V,2017,860000,28000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,145Nm@ 4600rpm,5.0,2
4346,4346,Maruti Swift Dzire LDI,2018,650000,50000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5.0,1
4347,4347,Maruti Ertiga ZDI,2014,650000,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,200Nm@ 1750rpm,7.0,1
4348,4348,Hyundai Verna 1.4 CRDi,2016,710000,40000,Diesel,Individual,Manual,First Owner,24.8,1396,88.7,219.7Nm@ 1750-2750rpm,5.0,1
4349,4349,Ford Figo 1.5D Base MT,2017,430000,113000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,215Nm@ 1750-3000rpm,5.0,1
4350,4350,Maruti Swift Vdi BSIII,2011,305000,188000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,190Nm@ 2000rpm,5.0,1
4351,4351,Ford Figo Diesel Titanium,2011,220000,100000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160Nm@ 2000rpm,5.0,1
4352,4352,Tata Sumo MKII Turbo 2.0 LX,2010,150000,225000,Diesel,Individual,Manual,Third Owner,14.0,1948,90.0,190Nm@ 2000-3000,9.0,1
4353,4353,Mahindra TUV 300 mHAWK100 T8,2017,660000,67000,Diesel,Individual,Manual,Second Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7.0,1
4354,4354,Chevrolet Beat Diesel LT Option,2011,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,25.44,936,57.6,150Nm@ 1750rpm,5.0,1
4355,4355,Toyota Corolla Altis JS MT,2015,1100000,50000,Petrol,Individual,Manual,First Owner,14.28,1798,138.03,173Nm@ 4000rpm,5.0,2
4356,4356,Jaguar XF 2.2 Litre Luxury,2013,2450000,60000,Diesel,Individual,Automatic,First Owner,16.36,2179,187.7,450Nm@ 2000rpm,5.0,3
4357,4357,Volkswagen Ameo 1.5 TDI Comfortline AT,2017,625000,34000,Diesel,Individual,Automatic,First Owner,22.0,1498,108.495,250Nm@ 1500-3000rpm,5.0,3
4358,4358,Honda City 1.5 GXI,2004,198000,110000,Petrol,Individual,Manual,Third Owner,12.8,1493,100.0,13.1kgm@ 4600rpm,5.0,2
4359,4359,Hyundai Santro GS zipPlus,2001,60000,71000,Petrol,Individual,Manual,Second Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,2
4360,4360,Maruti Wagon R LXI,2005,130000,140000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,2
4361,4361,Honda City Corporate Edition,2012,540000,100000,Petrol,Individual,Manual,Second Owner,16.8,1497,116.3,146Nm@ 4800rpm,5.0,2
4362,4362,Hyundai Grand i10 1.2 Kappa Sportz AT,2017,550000,10000,Petrol,Individual,Automatic,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,2
